order_id,customer_id,salesperson_id,order_date,order_status,payment_method,delivery_region,total_items,total_gross,total_discount,total_net,total_cogs,total_profit,first_name,last_name,customer_region,city,gender,age,salesperson_name,order_year,order_month,order_month_name,order_quarter,order_day_of_week,order_hour,is_weekend,is_returned,is_completed,is_high_value,age_group,order_tier,processed_at
2143,294,15,2024-02-23 07:21:00,Returned,Mobile Money,Ashanti,6,1166.44,41.78,1124.66,727.44,397.22,Afia,Bonsu,Eastern,Nkawkaw,F,52,Kwabena Ofori,2024,2,February,1,Friday,7,False,True,False,False,46-55,Large,2026-04-08 09:31:11.149366
2153,280,1,2024-09-15 15:18:00,Returned,Cash,Volta,2,5350.56,0.0,5350.56,3813.0,1537.56,Akosua,Turkson,Eastern,Koforidua,F,44,Kwame Asante,2024,9,September,3,Sunday,15,True,True,False,True,36-45,Enterprise,2026-04-08 09:31:11.149366
2172,492,19,2023-08-16 20:12:00,Returned,Bank Transfer,Central,7,2264.83,0.0,2264.83,1340.95,923.88,Kofi,Quaye,Northern,Savelugu,M,52,Yoofi Agyeman,2023,8,August,3,Wednesday,20,False,True,False,False,46-55,Large,2026-04-08 09:31:11.149366
2174,200,6,2024-05-09 09:58:00,Returned,Cash,Western,1,201.15,10.06,191.09,125.02,66.07,Akua,Turkson,Ashanti,Konongo,F,40,Ama Owusu,2024,5,May,2,Thursday,9,False,True,False,False,36-45,Small,2026-04-08 09:31:11.149366
2194,302,14,2024-07-08 17:21:00,Returned,Bank Transfer,Northern,4,378.92,0.0,378.92,257.16,121.76,Kwabena,Tetteh,Eastern,Koforidua,M,19,Maame Asare,2024,7,July,3,Monday,17,False,True,False,False,18-25,Small,2026-04-08 09:31:11.149366
2205,148,7,2024-12-21 09:58:00,Returned,Mobile Money,Western,2,552.55,0.0,552.55,311.23,241.32,Ato,Adjei,Northern,Savelugu,M,39,Kweku Adjei,2024,12,December,4,Saturday,9,True,True,False,False,36-45,Medium,2026-04-08 09:31:11.149366
2215,94,15,2024-02-06 07:35:00,Returned,POS Card,Volta,2,322.7,0.0,322.7,227.02,95.68,Kojo,Asante,Greater Accra,Achimota,M,58,Kwabena Ofori,2024,2,February,1,Tuesday,7,False,True,False,False,55+,Small,2026-04-08 09:31:11.149366
2223,149,8,2023-08-13 09:51:00,Returned,Credit,Eastern,5,1970.3,163.93,1806.37,1116.56,689.81,Yaw,Agyeman,Ashanti,Kumasi,M,32,Efua Ansah,2023,8,August,3,Sunday,9,True,True,False,False,26-35,Large,2026-04-08 09:31:11.149366
2270,16,4,2024-04-03 08:09:00,Returned,Mobile Money,Central,3,37.11,0.0,37.11,24.09,13.02,Abla,Boateng,Eastern,Akim Oda,F,34,Akosua Darko,2024,4,April,2,Wednesday,8,False,True,False,False,26-35,Micro,2026-04-08 09:31:11.149366
2272,171,3,2023-02-25 14:45:00,Returned,Bank Transfer,Ashanti,3,873.15,43.66,829.49,488.25,341.24,Esi,Sarpong,Greater Accra,Tema,F,18,Kofi Boateng,2023,2,February,1,Saturday,14,True,True,False,False,18-25,Medium,2026-04-08 09:31:11.149366
2300,421,3,2024-11-08 15:01:00,Returned,POS Card,Volta,7,1574.19,197.75,1376.44,1114.73,261.71,Ato,Asare,Volta,Ho,M,48,Kofi Boateng,2024,11,November,4,Friday,15,False,True,False,False,46-55,Large,2026-04-08 09:31:11.149366
2302,293,15,2024-06-18 15:47:00,Returned,Bank Transfer,Ashanti,12,2321.4,0.0,2321.4,1342.48,978.92,Esi,Acheampong,Greater Accra,Kasoa,F,51,Kwabena Ofori,2024,6,June,2,Tuesday,15,False,True,False,False,46-55,Large,2026-04-08 09:31:11.149366
2314,128,9,2024-09-16 13:24:00,Returned,POS Card,Central,3,598.61,0.0,598.61,335.32,263.29,Abla,Owusu,Ashanti,Obuasi,F,57,Kojo Frimpong,2024,9,September,3,Monday,13,False,True,False,False,55+,Medium,2026-04-08 09:31:11.149366
2368,58,5,2023-07-21 20:56:00,Returned,Cash,Greater Accra,3,294.24,14.71,279.53,189.45,90.08,Afua,Ofori,Northern,Savelugu,F,43,Yaw Amoah,2023,7,July,3,Friday,20,False,True,False,False,36-45,Small,2026-04-08 09:31:11.149366
2402,418,9,2023-07-06 07:23:00,Returned,Credit,Volta,8,1825.74,0.0,1825.74,1275.79,549.95,Ama,Quaye,Ashanti,Obuasi,F,27,Kojo Frimpong,2023,7,July,3,Thursday,7,False,True,False,False,26-35,Large,2026-04-08 09:31:11.149366
2422,73,20,2024-03-22 11:11:00,Returned,Bank Transfer,Ashanti,8,1834.49,0.68,1833.81,1178.43,655.38,Sena,Appiah,Ashanti,Kumasi,M,23,Abla Dziedzic,2024,3,March,1,Friday,11,False,True,False,False,18-25,Large,2026-04-08 09:31:11.149366
2427,295,1,2024-05-23 20:00:00,Returned,Mobile Money,Northern,4,318.84,0.0,318.84,200.57,118.27,Efua,Ansah,Western,Tarkwa,F,44,Kwame Asante,2024,5,May,2,Thursday,20,False,True,False,False,36-45,Small,2026-04-08 09:31:11.149366
2433,31,12,2024-01-18 07:30:00,Returned,Mobile Money,Greater Accra,1,186.25,0.0,186.25,116.58,69.67,Kwame,Asare,Volta,Ho,M,44,Araba Quaye,2024,1,January,1,Thursday,7,False,True,False,False,36-45,Small,2026-04-08 09:31:11.149366
2442,212,3,2023-10-13 14:49:00,Returned,Credit,Greater Accra,6,120.09,0.0,120.09,75.3,44.79,Edem,Amoah,Greater Accra,Madina,M,20,Kofi Boateng,2023,10,October,4,Friday,14,False,True,False,False,18-25,Small,2026-04-08 09:31:11.149366
2456,399,17,2023-04-13 08:06:00,Returned,Mobile Money,Eastern,6,1357.95,0.0,1357.95,752.34,605.61,Yaw,Ansah,Volta,Ho,M,36,Kwadwo Appiah,2023,4,April,2,Thursday,8,False,True,False,False,36-45,Large,2026-04-08 09:31:11.149366
2472,316,6,2024-10-31 12:56:00,Returned,Bank Transfer,Central,3,266.73,0.0,266.73,192.72,74.01,Adwoa,Asante,Greater Accra,Kasoa,F,29,Ama Owusu,2024,10,October,4,Thursday,12,False,True,False,False,26-35,Small,2026-04-08 09:31:11.149366
2509,26,9,2023-05-11 07:40:00,Returned,Cash,Ashanti,5,582.05,0.0,582.05,351.35,230.7,Akosua,Turkson,Ashanti,Ejisu,F,52,Kojo Frimpong,2023,5,May,2,Thursday,7,False,True,False,False,46-55,Medium,2026-04-08 09:31:11.149366
2519,42,7,2024-02-06 09:09:00,Returned,POS Card,Central,6,2430.3,129.47,2300.83,1507.7,793.13,Akosua,Darko,Northern,Savelugu,F,56,Kweku Adjei,2024,2,February,1,Tuesday,9,False,True,False,False,55+,Large,2026-04-08 09:31:11.149366
2534,126,9,2024-01-09 15:15:00,Returned,Mobile Money,Ashanti,5,921.81,43.61,878.2,511.38,366.82,Kwadwo,Darko,Volta,Ho,M,19,Kojo Frimpong,2024,1,January,1,Tuesday,15,False,True,False,False,18-25,Medium,2026-04-08 09:31:11.149366
2548,127,6,2024-10-28 15:37:00,Returned,Mobile Money,Ashanti,5,1785.0,267.75,1517.25,1252.45,264.8,Kwabena,Asante,Western,Axim,M,33,Ama Owusu,2024,10,October,4,Monday,15,False,True,False,False,26-35,Large,2026-04-08 09:31:11.149366
2550,116,4,2023-08-14 17:49:00,Returned,Mobile Money,Eastern,9,1774.29,0.0,1774.29,1062.43,711.86,Araba,Acheampong,Eastern,Nkawkaw,F,42,Akosua Darko,2023,8,August,3,Monday,17,False,True,False,False,36-45,Large,2026-04-08 09:31:11.149366
2578,362,3,2024-11-25 15:40:00,Returned,POS Card,Ashanti,9,1826.64,150.95,1675.69,1047.6,628.09,Ama,Dziedzic,Ashanti,Obuasi,F,52,Kofi Boateng,2024,11,November,4,Monday,15,False,True,False,False,46-55,Large,2026-04-08 09:31:11.149366
2601,19,19,2024-08-03 17:29:00,Returned,POS Card,Eastern,1,161.35,0.0,161.35,113.51,47.84,Sena,Sarpong,Volta,Hohoe,M,52,Yoofi Agyeman,2024,8,August,3,Saturday,17,True,True,False,False,46-55,Small,2026-04-08 09:31:11.149366
2605,480,7,2023-12-27 10:53:00,Returned,Credit,Northern,5,1785.0,0.0,1785.0,1252.45,532.55,Efua,Sarpong,Eastern,Suhum,F,47,Kweku Adjei,2023,12,December,4,Wednesday,10,False,True,False,False,46-55,Large,2026-04-08 09:31:11.149366
2616,316,6,2024-01-31 11:36:00,Returned,POS Card,Eastern,7,1977.4,0.0,1977.4,1211.22,766.18,Adwoa,Asante,Greater Accra,Kasoa,F,29,Ama Owusu,2024,1,January,1,Wednesday,11,False,True,False,False,26-35,Large,2026-04-08 09:31:11.149366
2641,38,8,2024-02-11 13:14:00,Returned,Credit,Greater Accra,8,251.95,9.2,242.75,145.22,97.53,Araba,Amoah,Northern,Savelugu,F,22,Efua Ansah,2024,2,February,1,Sunday,13,True,True,False,False,18-25,Small,2026-04-08 09:31:11.149366
2647,386,19,2024-08-05 20:17:00,Returned,Cash,Eastern,2,175.7,0.0,175.7,110.7,65.0,Kwame,Agyeman,Greater Accra,Accra,M,21,Yoofi Agyeman,2024,8,August,3,Monday,20,False,True,False,False,18-25,Small,2026-04-08 09:31:11.149366
2650,407,12,2023-03-01 09:14:00,Returned,Cash,Central,3,263.55,0.0,263.55,166.05,97.5,Kweku,Sarpong,Western,Axim,M,38,Araba Quaye,2023,3,March,1,Wednesday,9,False,True,False,False,36-45,Small,2026-04-08 09:31:11.149366
2661,235,3,2023-02-17 09:34:00,Returned,Credit,Western,1,647.33,0.0,647.33,393.65,253.68,Yaw,Dziedzic,Northern,Savelugu,M,19,Kofi Boateng,2023,2,February,1,Friday,9,False,True,False,False,18-25,Medium,2026-04-08 09:31:11.149366
2670,372,5,2023-10-16 18:16:00,Returned,POS Card,Central,8,2108.79,16.19,2092.6,1460.6,632.0,Efua,Amoah,Northern,Yendi,F,59,Yaw Amoah,2023,10,October,4,Monday,18,False,True,False,False,55+,Large,2026-04-08 09:31:11.149366
2817,387,15,2024-05-31 15:48:00,Returned,Mobile Money,Greater Accra,4,471.88,23.59,448.29,305.6,142.69,Esi,Sarpong,Northern,Savelugu,F,62,Kwabena Ofori,2024,5,May,2,Friday,15,False,True,False,False,55+,Small,2026-04-08 09:31:11.149366
2835,320,15,2023-03-20 07:57:00,Returned,Bank Transfer,Greater Accra,10,2743.5,8.26,2735.24,2030.7,704.54,Kwabena,Dziedzic,Volta,Aflao,M,46,Kwabena Ofori,2023,3,March,1,Monday,7,False,True,False,False,46-55,Large,2026-04-08 09:31:11.149366
2843,275,9,2024-08-06 09:11:00,Returned,Credit,Central,5,297.65,0.0,297.65,222.15,75.5,Afia,Darko,Northern,Yendi,F,32,Kojo Frimpong,2024,8,August,3,Tuesday,9,False,True,False,False,26-35,Small,2026-04-08 09:31:11.149366
2846,413,18,2023-07-21 07:41:00,Returned,Mobile Money,Eastern,1,255.15,0.0,255.15,169.37,85.78,Kwadwo,Appiah,Central,Winneba,M,26,Esi Tetteh,2023,7,July,3,Friday,7,False,True,False,False,26-35,Small,2026-04-08 09:31:11.149366
2849,227,12,2024-05-20 10:35:00,Returned,Cash,Eastern,2,184.33,18.44,165.89,123.74,42.15,Dela,Owusu,Volta,Keta,M,30,Araba Quaye,2024,5,May,2,Monday,10,False,True,False,False,26-35,Small,2026-04-08 09:31:11.149366
2852,327,14,2023-12-24 10:32:00,Returned,Cash,Volta,5,586.25,16.14,570.11,393.07,177.04,Ama,Amoah,Western,Axim,F,22,Maame Asare,2023,12,December,4,Sunday,10,True,True,False,False,18-25,Medium,2026-04-08 09:31:11.149366
2868,101,14,2023-05-19 08:36:00,Returned,Credit,Western,7,2004.25,32.27,1971.98,1281.57,690.41,Yaw,Asare,Greater Accra,Tema,M,62,Maame Asare,2023,5,May,2,Friday,8,False,True,False,False,55+,Large,2026-04-08 09:31:11.149366
2870,171,19,2023-04-09 14:15:00,Returned,Mobile Money,Ashanti,2,235.94,0.0,235.94,152.8,83.14,Esi,Sarpong,Greater Accra,Tema,F,18,Yoofi Agyeman,2023,4,April,2,Sunday,14,True,True,False,False,18-25,Small,2026-04-08 09:31:11.149366
2883,286,1,2024-09-09 20:19:00,Returned,Cash,Northern,8,1686.66,0.0,1686.66,1159.87,526.79,Dela,Ansah,Volta,Ho,M,61,Kwame Asante,2024,9,September,3,Monday,20,False,True,False,False,55+,Large,2026-04-08 09:31:11.149366
2908,371,8,2024-03-20 08:56:00,Returned,Mobile Money,Greater Accra,5,352.9,52.94,299.96,221.25,78.71,Ato,Appiah,Greater Accra,Accra,M,18,Efua Ansah,2024,3,March,1,Wednesday,8,False,True,False,False,18-25,Small,2026-04-08 09:31:11.149366
2934,87,6,2023-03-27 14:26:00,Returned,Mobile Money,Central,4,259.88,12.99,246.89,168.0,78.89,Akua,Dziedzic,Northern,Yendi,F,30,Ama Owusu,2023,3,March,1,Monday,14,False,True,False,False,26-35,Small,2026-04-08 09:31:11.149366
2936,361,13,2024-06-05 13:54:00,Returned,POS Card,Eastern,4,471.88,47.19,424.69,305.6,119.09,Akua,Boateng,Eastern,Koforidua,F,63,Fiifi Turkson,2024,6,June,2,Wednesday,13,False,True,False,False,55+,Small,2026-04-08 09:31:11.149366
3056,206,5,2024-05-08 12:14:00,Returned,Bank Transfer,Northern,3,184.05,18.4,165.65,106.32,59.33,Akosua,Darko,Volta,Aflao,F,58,Yaw Amoah,2024,5,May,2,Wednesday,12,False,True,False,False,55+,Small,2026-04-08 09:31:11.149366
3070,447,20,2024-03-16 12:06:00,Returned,Cash,Western,1,87.85,0.0,87.85,55.35,32.5,Akua,Ofori,Western,Tarkwa,F,46,Abla Dziedzic,2024,3,March,1,Saturday,12,True,True,False,False,46-55,Micro,2026-04-08 09:31:11.149366
3071,341,10,2023-12-15 14:45:00,Returned,Bank Transfer,Central,6,544.32,23.59,520.73,350.24,170.49,Abena,Acheampong,Greater Accra,Kasoa,F,64,Adwoa Sarpong,2023,12,December,4,Friday,14,False,True,False,False,55+,Medium,2026-04-08 09:31:11.149366
3098,186,16,2024-11-05 21:24:00,Returned,Mobile Money,Central,10,4315.65,514.3,3801.35,2965.8,835.55,Esi,Amoah,Greater Accra,Madina,F,50,Akua Bonsu,2024,11,November,4,Tuesday,21,False,True,False,True,46-55,Large,2026-04-08 09:31:11.149366
3135,243,7,2024-08-14 21:43:00,Returned,Credit,Greater Accra,2,33.02,1.65,31.37,19.64,11.73,Kwadwo,Turkson,Eastern,Nkawkaw,M,21,Kweku Adjei,2024,8,August,3,Wednesday,21,False,True,False,False,18-25,Micro,2026-04-08 09:31:11.149366
3166,300,3,2023-08-09 13:38:00,Returned,Cash,Greater Accra,1,107.1,0.0,107.1,67.82,39.28,Nana,Tetteh,Volta,Keta,M,59,Kofi Boateng,2023,8,August,3,Wednesday,13,False,True,False,False,55+,Small,2026-04-08 09:31:11.149366
3186,382,7,2023-12-02 10:38:00,Returned,Credit,Central,6,8220.75,430.53,7790.22,5845.5,1944.72,Ewurama,Mensah,Volta,Keta,F,30,Kweku Adjei,2023,12,December,4,Saturday,10,True,True,False,True,26-35,Enterprise,2026-04-08 09:31:11.149366
3212,323,2,2024-09-14 08:50:00,Returned,Credit,Eastern,2,714.0,0.0,714.0,500.98,213.02,Dela,Ofori,Western,Axim,M,37,Abena Mensah,2024,9,September,3,Saturday,8,True,True,False,False,36-45,Medium,2026-04-08 09:31:11.149366
3214,197,7,2023-12-22 08:17:00,Returned,Mobile Money,Western,8,754.2,51.03,703.17,501.35,201.82,Akua,Adjei,Western,Prestea,F,50,Kweku Adjei,2023,12,December,4,Friday,8,False,True,False,False,46-55,Medium,2026-04-08 09:31:11.149366
3252,486,16,2024-04-19 12:58:00,Returned,Bank Transfer,Volta,1,41.08,0.0,41.08,23.21,17.87,Araba,Mensah,Greater Accra,Achimota,F,18,Akua Bonsu,2024,4,April,2,Friday,12,False,True,False,False,18-25,Micro,2026-04-08 09:31:11.149366
3262,37,12,2024-01-10 15:23:00,Returned,Mobile Money,Greater Accra,3,2509.71,0.0,2509.71,1640.91,868.8,Yoofi,Boateng,Eastern,Suhum,M,33,Araba Quaye,2024,1,January,1,Wednesday,15,False,True,False,False,26-35,Large,2026-04-08 09:31:11.149366
3266,29,13,2023-11-11 14:36:00,Returned,Bank Transfer,Western,5,1121.5,0.0,1121.5,711.81,409.69,Kwame,Ofori,Northern,Yendi,M,30,Fiifi Turkson,2023,11,November,4,Saturday,14,True,True,False,False,26-35,Large,2026-04-08 09:31:11.149366
3272,26,6,2023-01-08 12:43:00,Returned,POS Card,Eastern,2,1064.38,0.0,1064.38,792.64,271.74,Akosua,Turkson,Ashanti,Ejisu,F,52,Ama Owusu,2023,1,January,1,Sunday,12,True,True,False,False,46-55,Large,2026-04-08 09:31:11.149366
3306,382,8,2023-10-31 10:08:00,Returned,Bank Transfer,Ashanti,8,634.16,21.96,612.2,402.75,209.45,Ewurama,Mensah,Volta,Keta,F,30,Efua Ansah,2023,10,October,4,Tuesday,10,False,True,False,False,26-35,Medium,2026-04-08 09:31:11.149366
3323,341,17,2024-02-21 11:21:00,Returned,Bank Transfer,Eastern,1,255.15,0.0,255.15,169.37,85.78,Abena,Acheampong,Greater Accra,Kasoa,F,64,Kwadwo Appiah,2024,2,February,1,Wednesday,11,False,True,False,False,55+,Small,2026-04-08 09:31:11.149366
3370,12,5,2024-03-29 13:13:00,Returned,POS Card,Central,4,1345.24,134.52,1210.72,843.64,367.08,Sena,Asante,Volta,Keta,M,31,Yaw Amoah,2024,3,March,1,Friday,13,False,True,False,False,26-35,Large,2026-04-08 09:31:11.149366
3388,53,5,2024-05-09 07:41:00,Returned,Bank Transfer,Northern,3,1941.99,0.0,1941.99,1180.95,761.04,Abena,Darko,Western,Tarkwa,F,24,Yaw Amoah,2024,5,May,2,Thursday,7,False,True,False,False,18-25,Large,2026-04-08 09:31:11.149366
3414,212,14,2024-09-06 18:24:00,Returned,Mobile Money,Eastern,2,141.16,0.0,141.16,88.5,52.66,Edem,Amoah,Greater Accra,Madina,M,20,Maame Asare,2024,9,September,3,Friday,18,False,True,False,False,18-25,Small,2026-04-08 09:31:11.149366
3459,415,19,2023-06-28 18:03:00,Returned,Cash,Northern,11,5389.83,153.49,5236.34,3578.91,1657.43,Yoofi,Agyeman,Western,Takoradi,M,59,Yoofi Agyeman,2023,6,June,2,Wednesday,18,False,True,False,True,55+,Enterprise,2026-04-08 09:31:11.149366
3472,331,14,2023-06-10 17:29:00,Returned,Credit,Volta,3,1008.93,0.0,1008.93,632.73,376.2,Kojo,Tetteh,Central,Winneba,M,43,Maame Asare,2023,6,June,2,Saturday,17,True,True,False,False,36-45,Large,2026-04-08 09:31:11.149366
3480,217,16,2023-04-08 11:34:00,Returned,Mobile Money,Central,7,1204.94,58.21,1146.73,674.34,472.39,Abla,Owusu,Central,Assin Fosu,F,38,Akua Bonsu,2023,4,April,2,Saturday,11,True,True,False,False,36-45,Large,2026-04-08 09:31:11.149366
3495,46,2,2024-07-12 19:44:00,Returned,POS Card,Western,14,12429.61,3.62,12425.99,7635.46,4790.53,Nana,Asante,Volta,Keta,M,45,Abena Mensah,2024,7,July,3,Friday,19,False,True,False,True,36-45,Enterprise,2026-04-08 09:31:11.149366
3512,155,20,2023-02-08 21:40:00,Returned,POS Card,Eastern,4,9922.92,992.29,8930.63,6045.08,2885.55,Kwame,Acheampong,Volta,Aflao,M,49,Abla Dziedzic,2023,2,February,1,Wednesday,21,False,True,False,True,46-55,Enterprise,2026-04-08 09:31:11.149366
3515,306,14,2023-08-12 12:03:00,Returned,Cash,Eastern,4,10312.02,267.53,10044.49,6835.54,3208.95,Ama,Asare,Northern,Tamale,F,60,Maame Asare,2023,8,August,3,Saturday,12,True,True,False,True,55+,Enterprise,2026-04-08 09:31:11.149366
3518,250,3,2023-05-23 17:23:00,Returned,POS Card,Western,1,336.31,0.0,336.31,210.91,125.4,Kwabena,Dziedzic,Western,Tarkwa,M,55,Kofi Boateng,2023,5,May,2,Tuesday,17,False,True,False,False,46-55,Small,2026-04-08 09:31:11.149366
3574,182,2,2024-02-10 10:08:00,Returned,Mobile Money,Volta,10,12947.09,508.47,12438.62,8190.72,4247.9,Ama,Appiah,Greater Accra,Madina,F,35,Abena Mensah,2024,2,February,1,Saturday,10,True,True,False,True,26-35,Enterprise,2026-04-08 09:31:11.149366
3596,21,1,2024-09-12 11:12:00,Returned,Cash,Greater Accra,15,1898.6,49.04,1849.56,1170.85,678.71,Kweku,Agyeman,Greater Accra,Accra,M,26,Kwame Asante,2024,9,September,3,Thursday,11,False,True,False,False,26-35,Large,2026-04-08 09:31:11.149366
3670,430,10,2023-06-05 09:59:00,Returned,POS Card,Volta,5,82.55,0.0,82.55,49.1,33.45,Afia,Ofori,Central,Cape Coast,F,26,Adwoa Sarpong,2023,6,June,2,Monday,9,False,True,False,False,26-35,Micro,2026-04-08 09:31:11.149366
3758,133,14,2023-12-23 11:21:00,Returned,Credit,Greater Accra,1,87.85,0.0,87.85,55.35,32.5,Afia,Sarpong,Greater Accra,Madina,F,56,Maame Asare,2023,12,December,4,Saturday,11,True,True,False,False,55+,Micro,2026-04-08 09:31:11.149366
3770,52,6,2024-03-27 10:43:00,Returned,Cash,Volta,3,558.75,83.81,474.94,349.74,125.2,Kwadwo,Tetteh,Western,Takoradi,M,43,Ama Owusu,2024,3,March,1,Wednesday,10,False,True,False,False,36-45,Small,2026-04-08 09:31:11.149366
3814,279,8,2024-01-26 21:49:00,Returned,Bank Transfer,Eastern,4,66.04,3.3,62.74,39.28,23.46,Yaw,Tetteh,Volta,Aflao,M,63,Efua Ansah,2024,1,January,1,Friday,21,False,True,False,False,55+,Micro,2026-04-08 09:31:11.149366
3826,177,19,2024-12-07 20:05:00,Returned,Cash,Volta,6,12839.79,663.79,12176.0,7797.31,4378.69,Adjoa,Darko,Ashanti,Konongo,F,23,Yoofi Agyeman,2024,12,December,4,Saturday,20,True,True,False,True,18-25,Enterprise,2026-04-08 09:31:11.149366
3924,199,8,2023-06-27 17:26:00,Returned,POS Card,Ashanti,5,806.75,0.0,806.75,567.55,239.2,Dela,Turkson,Volta,Ho,M,35,Efua Ansah,2023,6,June,2,Tuesday,17,False,True,False,False,26-35,Medium,2026-04-08 09:31:11.149366
3926,136,16,2024-09-11 14:52:00,Returned,Bank Transfer,Eastern,1,87.85,0.0,87.85,55.35,32.5,Selorm,Asante,Western,Prestea,M,64,Akua Bonsu,2024,9,September,3,Wednesday,14,False,True,False,False,55+,Micro,2026-04-08 09:31:11.149366
3927,333,8,2024-09-19 11:43:00,Returned,Credit,Western,3,558.75,55.88,502.87,349.74,153.13,Akosua,Agyeman,Ashanti,Obuasi,F,64,Efua Ansah,2024,9,September,3,Thursday,11,False,True,False,False,55+,Medium,2026-04-08 09:31:11.149366
3995,135,15,2024-01-03 20:19:00,Returned,POS Card,Eastern,14,2219.77,72.06,2147.71,1300.36,847.35,Yoofi,Frimpong,Northern,Savelugu,M,58,Kwabena Ofori,2024,1,January,1,Wednesday,20,False,True,False,False,55+,Large,2026-04-08 09:31:11.149366
4018,113,16,2023-10-13 12:51:00,Returned,Bank Transfer,Central,2,1673.14,0.0,1673.14,1093.94,579.2,Esi,Amoah,Western,Prestea,F,19,Akua Bonsu,2023,10,October,4,Friday,12,False,True,False,False,18-25,Large,2026-04-08 09:31:11.149366
4048,357,19,2023-03-26 17:50:00,Returned,Credit,Central,1,23.52,0.0,23.52,15.28,8.24,Araba,Appiah,Eastern,Nkawkaw,F,32,Yoofi Agyeman,2023,3,March,1,Sunday,17,True,True,False,False,26-35,Micro,2026-04-08 09:31:11.149366
4062,89,12,2024-12-11 15:30:00,Returned,POS Card,Ashanti,5,529.17,52.91,476.26,340.47,135.79,Kofi,Sarpong,Ashanti,Konongo,M,60,Araba Quaye,2024,12,December,4,Wednesday,15,False,True,False,False,55+,Small,2026-04-08 09:31:11.149366
4074,111,16,2023-12-15 07:33:00,Returned,Bank Transfer,Northern,6,1231.92,9.05,1222.87,796.12,426.75,Adwoa,Tetteh,Greater Accra,Madina,F,44,Akua Bonsu,2023,12,December,4,Friday,7,False,True,False,False,36-45,Large,2026-04-08 09:31:11.149366
4088,453,3,2024-02-28 14:49:00,Returned,Bank Transfer,Volta,2,175.7,17.57,158.13,110.7,47.43,Sena,Dziedzic,Western,Axim,M,53,Kofi Boateng,2024,2,February,1,Wednesday,14,False,True,False,False,46-55,Small,2026-04-08 09:31:11.149366
4091,263,6,2023-06-07 13:52:00,Returned,Bank Transfer,Greater Accra,8,661.24,0.0,661.24,434.16,227.08,Ama,Darko,Central,Winneba,F,32,Ama Owusu,2023,6,June,2,Wednesday,13,False,True,False,False,26-35,Medium,2026-04-08 09:31:11.149366
4101,97,17,2023-03-29 10:24:00,Returned,Bank Transfer,Eastern,1,357.0,0.0,357.0,250.49,106.51,Yoofi,Asante,Ashanti,Obuasi,M,33,Kwadwo Appiah,2023,3,March,1,Wednesday,10,False,True,False,False,26-35,Small,2026-04-08 09:31:11.149366
4104,442,16,2024-07-03 19:57:00,Returned,Bank Transfer,Western,13,2283.19,58.43,2224.76,1418.6,806.16,Kwabena,Adjei,Ashanti,Konongo,M,60,Akua Bonsu,2024,7,July,3,Wednesday,19,False,True,False,False,55+,Large,2026-04-08 09:31:11.149366
4122,90,4,2024-04-20 07:29:00,Returned,Cash,Western,4,1482.1,57.56,1424.54,1017.61,406.93,Maame,Asare,Central,Assin Fosu,F,40,Akosua Darko,2024,4,April,2,Saturday,7,True,True,False,False,36-45,Large,2026-04-08 09:31:11.149366
4132,189,17,2023-07-13 08:36:00,Returned,Credit,Western,6,764.7,23.68,741.02,484.2,256.82,Akosua,Tetteh,Greater Accra,Achimota,F,34,Kwadwo Appiah,2023,7,July,3,Thursday,8,False,True,False,False,26-35,Medium,2026-04-08 09:31:11.149366
4172,390,10,2023-11-28 10:28:00,Returned,Bank Transfer,Eastern,9,947.41,63.5,883.91,626.34,257.57,Afia,Ansah,Greater Accra,Tema,F,47,Adwoa Sarpong,2023,11,November,4,Tuesday,10,False,True,False,False,46-55,Medium,2026-04-08 09:31:11.149366
4176,287,13,2023-04-06 16:45:00,Returned,Cash,Western,5,12403.65,0.0,12403.65,7556.35,4847.3,Esi,Ofori,Volta,Hohoe,F,27,Fiifi Turkson,2023,4,April,2,Thursday,16,False,True,False,True,26-35,Enterprise,2026-04-08 09:31:11.149366
4233,442,9,2024-03-19 14:23:00,Returned,Cash,Volta,4,49.48,0.0,49.48,32.12,17.36,Kwabena,Adjei,Ashanti,Konongo,M,60,Kojo Frimpong,2024,3,March,1,Tuesday,14,False,True,False,False,55+,Micro,2026-04-08 09:31:11.149366
4247,417,2,2023-11-25 10:32:00,Returned,Credit,Volta,1,836.57,0.0,836.57,546.97,289.6,Selorm,Agyeman,Eastern,Akim Oda,M,61,Abena Mensah,2023,11,November,4,Saturday,10,True,True,False,False,55+,Medium,2026-04-08 09:31:11.149366
